1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-5.13340287648658,0.961405402535318,2.22799660759364,3.08785721763077,3.72271386629315,4.49744110714875,5.19799420802429,5.69851192804839,6.47962032222766,7.16359356033897,7.82786624740552,8.53741586956237,9.44609329684006,10.3708085647349,11.7703212712222
-4.39345869338,0.971620501341611,2.24515658573909,3.11177034611708,3.72826804644444,4.50485343107386,5.20152760420436,5.70870981198011,6.53139750935706,7.20938659443433,7.83919165806785,8.55352276363826,9.45547270111315,10.3772012812764,11.797951359869
-3.74743016593113,1.0039204144533,2.26934417210149,3.13373252433074,3.79127147340115,4.50694609656155,5.20336564114054,5.72075604632794,6.55936100239714,7.21011684804202,7.84719814387253,8.56368772293333,9.46306341312267,10.3875725757151,11.8077657576439
-3.6719728750727,1.07936766671069,2.27372130444628,3.14483697016282,3.7955326274383,4.51433619053582,5.22027488790456,5.73697325027872,6.56348294065905,7.25136279708939,7.86603034363489,8.57563350028238,9.47152568050367,10.3937541965639,11.8081599771513
-2.03329216353016,1.08392061307567,2.3072792718706,3.15110195778074,3.7959397413539,4.52186411398178,5.22892217655025,5.73901751484785,6.56621214686155,7.26876475989767,7.87072513218637,8.59060990328739,9.48564317517769,10.4194403574105,11.815977567019
-1.92546152055099,1.10910598152275,2.32286704570896,3.15282470147244,3.80349270864225,4.55813680843346,5.23529865116689,5.74314321411742,6.56633527699168,7.27950365349349,7.87440293580948,8.59535087875258,9.48916693610457,10.4358798948921,11.8234982308818
-1.44759720600127,1.11948508518409,2.32344154809326,3.15487937460552,3.81845812327029,4.56134136764508,5.24211776519233,5.74826605046077,6.59009991186402,7.28717219280576,7.88961770914592,8.61146680358322,9.50832611412926,10.4611455870745,11.8628483276496
-1.42924217129777,1.14154143287606,2.38639560275643,3.17873977848632,3.83078131090936,4.58482716982815,5.26261644819241,5.75277967736861,6.59186439550946,7.28881476254466,7.88982496821945,8.63197297018741,9.5100816442825,10.5020072517343,11.8880739451193
-1.23572568900255,1.16374404260385,2.39876517319438,3.17965999398751,3.85680892240715,4.59720585137311,5.26496697208996,5.76294336535531,6.59443540482499,7.29568899605541,7.90440070236213,8.64920605175992,9.51946869049304,10.5024484041178,11.9247340456899
-1.22117530642173,1.16989115086647,2.40640344709209,3.20500564066662,3.85863035021063,4.60386000335158,5.26499593582691,5.76922200547438,6.60209138433928,7.30039751150528,7.91921918338337,8.66800824236999,9.52034399138484,10.5242816684216,11.9817811969703
-1.21438847850485,1.17179516251457,2.42058206583406,3.21302523887266,3.85941289813804,4.61246755339054,5.27436604481694,5.7810149328826,6.60602304020847,7.32086379746157,7.92048766030153,8.69710855095121,9.54470291668338,10.5512472098665,12.0024831053587
-1.12949531995817,1.18104925929555,2.42751865400982,3.22182205218812,3.87033024770253,4.62366414558563,5.28333442916778,5.78106715030668,6.61885356582214,7.32899463006934,7.92986372042691,8.71262622368814,9.5561502702063,10.5591670884067,12.0782586511261
-1.09793122701367,1.18362351567671,2.43766939180357,3.22611042176672,3.89420714596392,4.62528465566803,5.28375824928387,5.78182039683193,6.62472575054153,7.34993795600538,7.94345904003276,8.72305795872238,9.55755619804706,10.5760380629185,12.0787881965592
-1.08085345805522,1.21648019541147,2.44542057499375,3.22657445763847,3.89830790125946,4.66364126017497,5.29019536115261,5.79601421733674,6.64385157237794,7.35490900899289,7.94403577984976,8.72637255885371,9.57780277113499,10.5787227374015,12.1181103214015
-1.07937989770861,1.2436001669851,2.48084873950264,3.22958328817137,3.90906472485047,4.66825240907542,5.31040938446282,5.80416874611482,6.65287797079265,7.37083825338886,7.94828981256451,8.76643054582861,9.58578102889868,10.581838194844,12.2013048680156
-1.07785712910172,1.27644569743508,2.49090412680309,3.23241492732537,3.90954251305223,4.67331915239457,5.3497680055386,5.84912591052358,6.65288497462726,7.37670773010626,7.96335849798024,8.76786773552135,9.60861890902651,10.6088637437344,12.2066138275196
-0.98737349428765,1.31444323868046,2.53119784999244,3.23257071906832,3.92003616652512,4.68398422826936,5.35007831774089,5.8607609673407,6.65390437278911,7.38009545775987,7.96466404636921,8.79339889693168,9.61503021684802,10.6536165025148,12.2492277584666
