1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
49.3229405461567,50.4554105409938,51.1095817039635,51.731044591814,52.3926375662824,53.0411070904115,53.7366601117012,54.5387579413601,55.4324012409131,56.4219058634804,57.3417435112065,58.8463471251346,59.8827695612921,62.5494463188233,63.5266636997873
49.3241804569194,50.461111915522,51.1105677957754,51.7761316653074,52.4092627494731,53.0563516506321,53.7490037499192,54.5388071160593,55.4968483429695,56.4259046585101,57.3488684794958,58.8574820690949,59.8828836928182,62.5728239283423,63.5267529558508
49.3242920903475,50.4696366615143,51.1324776447126,51.8174136022564,52.4177483413343,53.0577029423021,53.7672731900069,54.5581583289319,55.5192272420337,56.459573050402,57.3723542766029,58.8953503375271,59.9002616705762,62.6039754258169,63.5814858218639
49.3521823062473,50.5070355227746,51.1333508080665,51.8225482653303,52.4311341598937,53.0579181919766,53.7699897510934,54.559063076881,55.5196759814234,56.4608088009126,57.3730431330552,58.8965089567516,59.9007760296672,62.6118141673018,63.5886644736107
49.3604161747566,50.5166580868458,51.1459780434823,51.824701806255,52.4330429042982,53.0582690992732,53.7849942050597,54.5931570607456,55.5377697440282,56.4663581520664,57.4807836141852,58.9162397202211,59.9348065459795,62.6238048241765,63.5892710528405
49.360735157902,50.5220530383651,51.1508662793374,51.8281167430199,52.4337859671223,53.1306095305174,53.7858424360006,54.5954109356039,55.5465035386455,56.4670425550337,57.481828393821,58.9948731751347,59.9546994953294,62.6238380281044,63.5955650962498
49.3610391180549,50.5252097139652,51.1546637429589,51.84602670004,52.4356850892716,53.1405952928186,53.7893874974743,54.6185603687542,55.5472202001039,56.5042153059515,57.4870192351872,58.9974273534751,59.9556230961245,62.6240128311049,63.723904820647
49.425996259767,50.5281102219114,51.1734118832844,51.8469336866674,52.4402625116927,53.1517934656432,53.7896670736113,54.6533114412822,55.5496543471564,56.5124920156306,57.4881543505716,59.0003255368235,59.9580931328474,62.6241003400989,63.7375899584224
49.4275306072122,50.5281917721005,51.1801793560473,51.8511177775444,52.4415396518732,53.1746054106524,53.8068661373716,54.6616184187966,55.5497586105159,56.5215705897493,57.4986385724472,59.0016688990924,59.964246361491,62.6303877972592,63.7378146017152
49.4285069087315,50.5286294353471,51.180403269522,51.851940410805,52.4459418971696,53.1761621602745,53.823340049122,54.6649015425846,55.5507365307045,56.5359402975684,57.4995257042671,59.0053389757624,59.9659200030563,62.6305279032604,63.8049912704413
49.4309935900076,50.5370616934933,51.1810660195336,51.856217109615,52.4486216037302,53.1823574578144,53.8271457539502,54.6651135154773,55.5681513586138,56.5394034756884,57.5904764912163,59.0492801271801,59.973095680795,62.6308972005041,63.8441556570869
49.5489579764782,50.5405318288027,51.1865562553072,51.912704847439,52.4486295857994,53.1854986557746,53.8391828774211,54.6687585904485,55.5695056937423,56.5469349294563,57.5931593258359,59.0509328783522,59.9734421161609,62.70441603377,63.8540549966344
49.5632399036498,50.5589511202758,51.1881791217421,51.9269818451689,52.4488142546317,53.2777492701256,53.8393752654161,54.6702640885797,55.5777003189467,56.603321640495,57.6729838335887,59.0751101908691,59.9734854891093,62.7691577696471,63.8541661120351
49.6652327745604,50.5627277334566,51.2027215084845,51.9356761426785,52.4895630027716,53.3325725831024,53.8440745771696,54.6707969547457,55.577822499545,56.6077329603771,57.7215709128002,59.0754375532555,59.9908519890028,62.7838880901458,63.855048434895
49.6670619854541,50.5664649376446,51.220382878643,51.9418884953273,52.4919950854514,53.3522160507374,53.8468492810897,54.6745307454503,55.6100940719496,56.6141084273456,57.7417383313529,59.0921599514623,59.9920448113181,62.7839672693849,63.9415283153034
49.6921302101031,50.5665455036935,51.2253475563925,51.9533786152436,52.5017103137593,53.3532517657281,53.8542647350883,54.6818476738385,55.6116145552317,56.6185206285842,57.7457751129535,59.13249005438,60.0753862341281,62.8152794624278,63.9463559393776
49.6929475966921,50.5671964412179,51.2344166687629,51.9535664596016,52.5043810012797,53.3560853491546,53.8548068928634,54.7032246126157,55.6560589432776,56.6255279053544,57.7464592903864,59.1417963038074,60.0841134878906,62.8167024437712,63.9936144737338
49.790059950531,50.571617935381,51.236981343483,51.9553975321271,52.5228829626517,53.358242656604,53.8554201408574,54.7064989434073,55.6671284307629,56.6348963468457,57.7465959603074,59.1419400171368,60.1349379739226,62.8543952991594,63.9937315240155
49.7985491402357,50.5787404784728,51.2586341958551,51.9616364766246,52.5257356669361,53.3679188778301,53.8677684053605,54.7129015198188,55.6674931227034,56.6378149591538,57.8150721593576,59.1425123512736,60.1357483927958,62.8548015637824,64.0718660721081
49.843070218469,50.5890147267185,51.2620569066775,51.9685013071106,52.5345936563776,53.3972598022686,53.8707355225907,54.7281311512888,55.6681829857907,56.6378179946583,57.8158200994725,59.1591912335091,60.1685752266788,62.8638207190295,64.0734774198818
49.8613600545691,50.5890617208943,51.2821288509124,51.9699793431265,52.5350815791842,53.3991867118055,53.9523799145515,54.7286959242515,55.6854544835186,56.648103898128,57.8903002401634,59.1616792830929,60.267792251344,62.8650404192161,64.0924674473224
49.8736072025389,50.589753000121,51.2853287686565,51.9701962648269,52.5827444948715,53.4059515034578,53.9543269850422,54.7424289659812,55.7174487377282,56.6512978833729,57.9453557299252,59.1814496476388,60.26863865539,62.899234935101,64.2196053839
49.8797404834482,50.598754003598,51.2879809540717,51.9703157785567,52.5858154520995,53.4173308034326,53.9629053756989,54.7945650225534,55.7253674791584,56.6516679879641,57.9495714246499,59.2100264544672,60.433236516612,62.9094047910827,64.2201498232733
49.8800509387719,50.6050559497968,51.3011589026839,51.9732777012831,52.6058940825558,53.417435459322,53.9632038971133,54.7960922555155,55.7254158573068,56.651932646599,58.21074120188,59.2193092180799,60.4337610080579,62.9135518120244,64.3749257232176
49.8809830358174,50.6486142393253,51.325316654349,51.9733455023176,52.6086024422452,53.4175222021822,53.9732185046443,54.7964178939208,55.7260429237134,56.6726085676059,58.2156868564079,59.2233877080003,60.6336236698383,62.9137431757856,64.3753224983458
49.8835876452239,50.649364605403,51.3260536543139,51.9735840151635,52.608935017005,53.427379477502,53.9748569826866,54.8035672230516,55.7869487556591,56.6855988980643,58.2432143176177,59.2243064689673,60.6424917534414,62.9137952694115,64.6653843929546
49.8872047857949,50.6509722508716,51.365507232643,51.9871633576649,52.609401067565,53.4388960563381,54.0063250436593,54.8046711314058,55.8346845136093,56.7091372925252,58.2432964237431,59.2278364479167,60.7390464980636,62.9181186165604,64.6685694616505
49.8904994473101,50.6518995622125,51.3695998401796,51.9878939414224,52.6246666844039,53.449856280205,54.0537120438014,54.8052549301929,55.838770416684,56.7166483005986,58.2484557815045,59.2283763928408,60.7452161608917,62.9944638482488,64.7791567607637
49.8945259284917,50.6523162197787,51.3825025221018,51.9895375639398,52.6251401388756,53.4498895281605,54.0549867627747,54.9610262772789,55.9167231862881,56.7173601623439,58.2924510289167,59.228714426185,60.8537828121578,62.9984741930351,64.7924022697725
49.8947322275232,50.660167285915,51.4035791692824,52.0207283724869,52.649991028578,53.451866971065,54.0624043913388,54.9693587854725,55.9170168024269,56.7263530621191,58.2956947204944,59.2681905284825,60.854152500219,63.0000400081834,64.7938482337878
49.8949545099636,50.6632103176723,51.4129179946871,52.0235182886141,52.6621474649856,53.452635763395,54.083460123723,55.005271544043,55.9189882165704,56.780953166241,58.3314409782966,59.272891560649,60.9471878769342,63.0086343326293,64.8759343421894
49.9044433355813,50.6661108147018,51.4753594395176,52.0237982757667,52.6649029341218,53.4535961640375,54.0911177696955,55.0106673730167,55.9214049299225,56.7825712814841,58.3555939587006,59.2843155515162,60.9945848935054,63.0447545635882,64.8954719448142
49.90665542473,50.6673276645712,51.4795914508708,52.0434202320619,52.6669067580349,53.459499883125,54.0913321355808,55.0423310428164,55.9215537395771,56.7836611293347,58.3733749442507,59.2848295403947,61.0149439476711,63.0456952706943,64.8955308170661
50.0098706149397,50.6674040138708,51.5093006946262,52.0449686209501,52.6669669975404,53.4666780862958,54.0913966401359,55.042569670839,55.9219753712779,56.8139086217888,58.3853010174427,59.3071427189699,61.0188652809962,63.0519593262689,64.95192108477
50.0115792464151,50.6685785527681,51.5314967157981,52.0452422839515,52.6673539418035,53.4773932201897,54.0973951927189,55.1274090863654,55.9359120632743,56.8202766581321,58.3854896957642,59.3408099015628,61.0191113941598,63.0633923959507,64.9598805932982
50.0126405724583,50.6688791784795,51.5348237513384,52.0467934756847,52.6708991406366,53.4784651684716,54.1137424606949,55.1279057008705,55.9367289580222,56.8210732571737,58.3866435701274,59.3420842811465,61.0192128506236,63.0634348142741,64.9605648814093
50.0457874057352,50.6710551298815,51.5448354407135,52.060297611974,52.6818173878335,53.4787850409408,54.1144761163218,55.1645292232634,55.9684252570343,56.8221924638773,58.4246141898228,59.3588718518794,61.1619656100396,63.0636289291629,64.9607833082231
50.0498625723662,50.7568538587838,51.5514924818744,52.0693959053988,52.6875960540605,53.4817797094446,54.2157651040921,55.1649180460047,56.0315240832569,56.9225262417366,58.4550198819629,59.3589629021338,61.219758535975,63.1404798449296,65.0987834518904
50.0525524590188,50.7971774572723,51.555297094162,52.069984314053,52.6876740918419,53.4818136047046,54.2165475413154,55.1798399696038,56.0370313249911,56.9275241182973,58.4586645459592,59.3666343528193,61.2198780617466,63.1420931839644,65.221647250796
50.0530736982574,50.7976660833159,51.5558878982422,52.0702088000076,52.6889051919266,53.4858341866061,54.2235495162703,55.1835998182578,56.037733195473,56.9448295152143,58.4682749578379,59.368960276776,61.3934570096686,63.2051974277816,65.2250867551785
50.0944230857043,50.8137544410057,51.5565428206514,52.0781883656255,52.7439361217469,53.5056123226047,54.2475184930116,55.1900436119792,56.0537790147337,56.9462613810588,58.4693940761604,59.3810600794303,61.394033027379,63.2083204717482,65.5648624344934
50.0964216079466,50.8146552382987,51.5630506509305,52.0801353517838,52.7524251641426,53.5087158034069,54.2581253096256,55.1905181089641,56.0553607838023,56.9489858339267,58.469512614125,59.3837296463313,61.486590391967,63.2112501553041,65.5648885221264
50.0987359565408,50.818185724126,51.5642340136689,52.1091251531795,52.7680847827919,53.5091784231371,54.3096061150257,55.2811031572596,56.0560239748633,56.9526241985293,58.544982701526,59.3839062959755,61.487667332065,63.2115384242364,65.6171017409408
50.1317028092867,50.8304277559406,51.5648284850541,52.109313307665,52.7813599672944,53.5091946879495,54.3097435184333,55.284745787856,56.0918424582209,56.9872328024039,58.5880901706866,59.4788935467851,61.5542215288906,63.2115389888878,65.6202651129989
50.1407523395845,50.8362234119622,51.5788502941373,52.1207698441191,52.838658746412,53.5308233760903,54.3307198425983,55.287964777555,56.0935600400047,57.0029124559592,58.600738990344,59.4792215616587,61.5593722091861,63.2201997790519,65.6695308664557
50.1427384969301,50.8366353176478,51.6130705603018,52.1236446360211,52.8557385158956,53.5448523729555,54.3484308264098,55.3045556551189,56.1027933193487,57.0217491232624,58.6012188188957,59.5066661715604,62.042031001661,63.2587333975772,65.6736914380973
50.1525527025403,50.8638361301976,51.643644866855,52.1266624129577,52.8797915892403,53.5449902064095,54.3506962857484,55.3050663924083,56.1030777006574,57.03050664913,58.6015333361669,59.5091605774102,62.0427090347058,63.262492007222,66.3805432418777
50.1548613478961,50.8644028035601,51.6460213087057,52.1580613568824,52.8821933211428,53.5630835968051,54.3545415666903,55.3092979988072,56.1034011501775,57.0379420493082,58.6232269730418,59.5226438878677,62.1354331861002,63.265805328684,66.3805464905892
